N,integral
22025,18.8107
22026,18.7829
22027,18.7819
22028,18.7688
22029,18.6265
22030,18.8141
22031,18.8567
22032,18.8763
22033,18.6634
22034,18.7422
22035,18.5926
22036,18.9108
22037,18.6952
22038,18.6588
22039,18.7065
22040,18.6304
22041,18.7844
22042,18.7144
22043,18.7942
22044,18.8824
22045,18.8051
22046,18.8786
22047,18.8063
22048,18.7038
22049,18.8132
22050,18.7652
22051,18.8302
22052,18.759
22053,18.8875
22054,18.6225
22055,18.7565
22056,18.7553
22057,18.7127
22058,18.7353
22059,18.7692
22060,18.8512
22061,18.7251
22062,18.7313
22063,18.8843
22064,18.8005
22065,18.8746
22066,18.7522
22067,18.6197
22068,18.6086
22069,18.7928
22070,18.6872
22071,18.7718
22072,18.6451
22073,18.6346
22074,18.7076
22075,18.6299
22076,18.8491
22077,18.7491
22078,18.6721
22079,18.7258
22080,18.4704
22081,18.702
22082,18.814
22083,18.8429
22084,18.8844
22085,18.7962
22086,18.8213
22087,18.8254
22088,18.6841
22089,18.7417
22090,18.8003
22091,18.701
22092,18.7576
22093,18.7897
22094,18.7932
22095,18.6928
22096,18.8956
22097,18.7307
22098,18.6589
22099,18.5931
22100,18.7152
22101,18.7045
22102,18.8529
22103,18.5421
22104,18.7098
22105,18.8467
22106,18.6945
22107,18.6808
22108,18.6678
22109,18.7719
22110,18.6148
22111,18.6328
22112,18.9673
22113,18.9115
22114,18.8024
22115,18.7062
22116,18.6774
22117,18.7162
22118,18.8167
22119,18.8814
22120,18.7169
22121,18.7368
22122,18.8468
22123,18.842
22124,18.624
22125,18.8246
22126,18.8369
22127,18.7034
22128,18.7751
22129,18.708
22130,18.6653
22131,18.9281
22132,18.7066
22133,18.7409
22134,18.8401
22135,18.6865
22136,18.6089
22137,18.9139
22138,18.6713
22139,18.758
22140,18.8373
22141,18.7616
22142,18.735
22143,18.822
22144,18.6376
22145,18.5777
22146,18.8106
22147,18.7135
22148,18.5758
22149,18.7492
22150,18.8213
22151,18.8072
22152,18.8348
22153,18.8381
22154,18.6385
22155,18.6455
22156,18.757
22157,18.6493
22158,18.8785
22159,18.7224
22160,18.8501
22161,18.6731
22162,18.716
22163,18.8077
22164,18.707
22165,18.871
22166,18.7022
22167,18.5936
22168,18.6861
22169,18.7425
22170,18.9138
22171,18.6814
22172,18.7164
22173,18.8229
22174,18.79
22175,18.8406
22176,18.7163
22177,18.7276
22178,18.7788
22179,18.7676
22180,18.7204
22181,18.644
22182,18.854
22183,18.7957
22184,18.7804
22185,18.7278
22186,18.7406
22187,18.9559
22188,18.7222
22189,18.7071
22190,18.8357
22191,18.7043
22192,18.7448
22193,18.6394
22194,18.5972
22195,18.7252
22196,18.8633
22197,18.7188
22198,18.7609
22199,18.7836
22200,18.6965
22201,18.817
22202,18.7989
22203,18.7282
22204,18.7052
22205,18.7013
22206,18.7619
22207,18.7644
22208,18.6987
22209,18.7336
22210,18.5707
22211,18.7139
22212,18.6757
22213,18.7737
22214,18.6971
22215,18.6115
22216,18.8196
22217,18.7439
22218,18.7554
22219,18.8862
22220,18.7764
22221,18.7066
22222,18.6735
22223,18.6374
22224,18.6563
22225,18.8633
22226,18.7128
22227,18.7184
22228,18.7685
22229,18.6103
22230,18.7667
22231,18.6716
22232,18.6452
22233,18.5717
22234,18.7108
22235,18.9213
22236,18.9297
22237,18.6618
22238,18.8607
22239,18.8407
22240,18.7707
22241,18.9111
22242,18.7645
22243,18.8614
22244,18.7517
22245,18.8055
22246,18.6625
22247,18.738
22248,18.7874
22249,18.8257
22250,18.6499
22251,18.8175
22252,18.8122
22253,18.7029
22254,18.6305
22255,18.7019
22256,18.7075
22257,18.7915
22258,18.7814
22259,18.6298
22260,18.7511
22261,18.6998
22262,18.8141
22263,18.7325
22264,18.7973
22265,18.8392
22266,18.6944
22267,18.6577
22268,18.5825
22269,18.8165
22270,18.5886
22271,18.7641
22272,18.8625
22273,18.7116
22274,18.713
22275,18.7252
22276,18.7522
22277,18.7465
22278,18.892
22279,18.8515
22280,18.779
22281,18.8954
22282,18.7371
22283,18.7296
22284,18.9278
22285,18.8047
22286,18.708
22287,18.6268
22288,18.7507
22289,18.752
22290,18.8579
22291,18.6585
22292,18.7596
22293,18.7678
22294,18.6328
22295,18.7003
22296,18.7576
22297,18.6499
22298,18.8154
22299,18.6874
22300,18.805
22301,18.7511
22302,18.7641
22303,18.7281
22304,18.8446
22305,18.8501
22306,18.8403
22307,18.8602
22308,18.6619
22309,18.6948
22310,18.71
22311,18.7674
22312,18.8856
22313,18.7148
22314,18.7713
22315,18.736
22316,18.7238
22317,18.8387
22318,18.7558
22319,18.5922
22320,18.6339
22321,18.7864
22322,18.7349
22323,18.8703
22324,18.8006
22325,18.6613
22326,18.5222
22327,18.664
22328,18.6808
22329,18.8269
22330,18.6953
22331,18.6434
22332,18.6857
22333,18.5739
22334,18.9275
22335,18.7983
22336,18.8136
22337,18.7351
22338,18.8216
22339,18.7745
22340,18.7403
22341,18.8223
22342,18.697
22343,18.8224
22344,18.6903
22345,18.9228
22346,18.8851
22347,18.7277
22348,18.7804
22349,18.6878
22350,18.6831
22351,18.7808
22352,19.0024
22353,18.7558
22354,18.7561
22355,18.8132
22356,18.8256
22357,18.7277
22358,18.7412
22359,18.709
22360,18.7185
22361,18.6259
22362,18.7635
22363,18.9458
22364,18.7397
22365,18.6171
22366,18.7931
22367,18.7542
22368,18.9598
22369,18.7529
22370,18.7301
22371,18.751
22372,18.561
22373,18.6353
22374,18.7199
22375,18.8778
22376,18.6183
22377,18.8504
22378,18.7362
22379,18.7032
22380,18.7243
22381,18.8572
22382,18.7385
22383,18.8154
22384,18.755
22385,18.6226
22386,18.7961
22387,18.8336
22388,18.7558
22389,18.8034
22390,18.8771
22391,18.8081
22392,18.8202
22393,18.6946
22394,18.7451
22395,18.649
22396,18.8471
22397,18.7814
22398,18.8363
22399,18.6787
22400,18.7832
22401,18.6453
22402,18.8011
22403,18.8723
22404,18.6715
22405,18.6157
22406,18.916
22407,18.8652
22408,18.6349
22409,18.8207
22410,18.5339
22411,18.6924
22412,18.7101
22413,18.7455
22414,18.9203
22415,18.7547
22416,18.6143
22417,18.7931
22418,18.7758
22419,18.7466
22420,18.7577
22421,18.7777
22422,18.6674
22423,18.7588
22424,18.8034
22425,18.8596
22426,18.7893
22427,18.6936
22428,18.7389
22429,18.7323
22430,18.753
22431,18.5304
22432,18.8
22433,18.6798
22434,18.8175
22435,18.7573
22436,18.8096
22437,18.8332
22438,18.7227
22439,18.873
22440,18.6611
22441,18.6356
22442,18.7718
22443,18.5738
22444,18.8449
22445,18.8104
22446,18.7158
22447,18.6398
22448,18.6989
22449,18.7745
22450,18.8302
22451,18.629
22452,18.7718
22453,18.79
22454,18.8473
22455,18.6366
22456,18.7997
22457,18.8974
22458,18.7806
22459,18.6989
22460,18.8934
22461,18.7542
22462,18.6822
22463,18.8881
22464,18.799
22465,18.704
22466,18.7298
22467,18.7383
22468,18.8347
22469,18.6902
22470,18.7688
22471,18.6861
22472,18.8166
22473,18.7221
22474,18.9174
22475,18.7711
22476,18.7933
22477,18.7293
22478,18.75
22479,18.7273
22480,18.688
22481,18.7177
22482,18.7508
22483,18.6433
22484,18.7845
22485,18.7541
22486,18.8017
22487,18.8142
22488,18.6323
22489,18.9093
22490,18.7
22491,18.5552
22492,18.7511
22493,18.8292
22494,18.6888
22495,18.7073
22496,18.7463
22497,18.7407
22498,18.7308
22499,18.8186
22500,18.7824
22501,18.7408
22502,18.7577
22503,18.8197
22504,18.6595
22505,18.6504
22506,18.6923
22507,18.5481
22508,18.7494
22509,18.7632
22510,18.7468
22511,18.6711
22512,18.7857
22513,18.8657
22514,18.8207
22515,18.6894
22516,18.9206
22517,18.5376
22518,18.8456
22519,18.6493
22520,18.9017
22521,18.638
22522,18.8666
22523,18.8134
22524,18.5747
22525,18.9157
22526,18.7177
22527,18.6878
22528,18.737
22529,18.7728
22530,18.7184
22531,18.6818
22532,18.863
22533,18.7166
22534,18.7347
22535,18.6267
22536,18.6733
22537,18.7457
22538,18.6891
22539,18.8644
22540,18.7055
22541,18.6878
22542,18.7772
22543,18.6219
22544,18.8924
22545,18.9173
22546,18.741
22547,18.9182
22548,18.7157
22549,18.7137
22550,18.7868
22551,18.617
22552,18.6385
22553,18.6693
22554,18.6625
22555,18.6926
22556,18.7661
22557,18.8143
22558,18.7266
22559,18.7535
22560,18.678
22561,18.7553
22562,18.7752
22563,18.7207
22564,18.7121
22565,18.7664
22566,18.7772
22567,18.8152
22568,18.8281
22569,18.8163
22570,18.6003
22571,18.7605
22572,18.7114
22573,18.7283
22574,18.4833
22575,18.7269
22576,18.6601
22577,18.839
22578,18.8207
22579,18.9116
22580,18.7502
22581,18.7961
22582,18.775
22583,18.8208
22584,18.7437
22585,18.7563
22586,18.7475
22587,18.9562
22588,18.9097
22589,18.7409
22590,18.7123
22591,18.6731
22592,18.6477
22593,18.6808
22594,18.7641
22595,18.8074
22596,18.7092
22597,18.5776
22598,18.7884
22599,18.6305
22600,18.504
22601,18.7414
22602,18.9621
22603,18.7172
22604,18.7046
22605,18.8407
22606,18.6981
22607,18.7653
22608,18.7201
22609,18.7356
22610,18.6857
22611,18.7935
22612,18.676
22613,18.7379
22614,18.8236
22615,18.6296
22616,18.506
22617,18.7199
22618,18.5888
22619,18.7846
22620,18.8286
22621,18.8198
22622,18.8351
22623,18.7763
22624,18.7697
22625,18.8026
22626,18.8321
22627,18.8461
22628,18.7698
22629,18.485
22630,18.8076
22631,18.6839
22632,18.7066
22633,18.8345
22634,18.9483
22635,18.7605
22636,18.7884
22637,18.6807
22638,18.898
22639,18.6769
22640,18.7868
22641,18.7847
22642,18.7366
22643,18.8354
22644,18.7284
22645,18.6333
22646,18.7042
22647,18.8995
22648,18.6683
22649,18.9574
22650,18.6627
22651,18.7872
22652,18.6211
22653,18.7421
22654,18.6559
22655,18.7425
22656,18.6305
22657,18.7492
22658,18.7782
22659,18.7246
22660,18.7285
22661,18.8214
22662,18.5948
22663,18.6604
22664,18.7981
22665,18.7544
22666,18.6534
22667,18.7593
22668,18.801
22669,18.7131
22670,18.8548
22671,18.8441
22672,18.7716
22673,18.8665
22674,18.6051
22675,18.7541
22676,18.7665
22677,18.8268
22678,18.6706
22679,18.7039
22680,18.9087
22681,18.819
22682,18.7725
22683,18.7211
22684,18.7641
22685,18.642
22686,18.7233
22687,18.7625
22688,18.5789
22689,18.6899
22690,18.7816
22691,18.7134
22692,18.6883
22693,18.8063
22694,18.7932
22695,18.7583
22696,18.7911
22697,18.8154
22698,18.6642
22699,18.6912
22700,18.7571
22701,18.6818
22702,18.7236
22703,18.8719
22704,18.6738
22705,18.799
22706,18.5892
22707,18.7821
22708,18.6765
22709,18.7926
22710,18.9051
22711,18.609
22712,18.6065
22713,18.8877
22714,18.8515
22715,18.7654
22716,18.6959
22717,18.7875
22718,18.7099
22719,18.7376
22720,18.7774
22721,18.7413
22722,18.6374
22723,18.679
22724,18.6028
22725,18.733
22726,18.7207
22727,18.7822
22728,18.8177
22729,18.8068
22730,18.6576
22731,18.8811
22732,18.6653
22733,18.9063
22734,18.7332
22735,18.873
22736,18.8609
22737,18.78
22738,18.749
22739,18.6208
22740,18.8048
22741,18.5901
22742,18.7918
22743,18.7769
22744,18.8831
22745,18.6691
22746,18.8823
22747,18.7535
22748,18.7975
22749,18.8502
22750,18.7388
22751,18.8996
22752,18.5795
22753,18.5846
22754,18.8248
22755,18.7979
22756,18.7641
22757,18.852
22758,18.907
22759,18.7424
22760,18.8199
22761,18.8926
22762,18.8932
22763,18.7881
22764,18.5108
22765,18.7935
22766,18.7034
22767,18.645
22768,18.862
22769,18.6674
22770,18.6909
22771,18.8216
22772,18.6787
22773,19.0257
22774,18.6961
22775,18.8172
22776,18.6721
22777,18.8222
22778,18.5863
22779,18.6997
22780,18.7094
22781,18.7512
22782,18.8889
22783,18.9207
22784,18.7928
22785,18.7139
22786,18.912
22787,18.7491
22788,18.7771
22789,18.7946
22790,18.6956
22791,18.7338
22792,18.8816
22793,18.6221
22794,18.7532
22795,18.6082
22796,18.5326
22797,18.6191
22798,18.6379
22799,18.6636
22800,18.7461
22801,18.6018
22802,18.6564
22803,18.7917
22804,18.5725
22805,18.4956
22806,18.7998
22807,18.843
22808,18.5356
22809,18.7777
22810,18.6621
22811,18.816
22812,18.6991
22813,18.8832
22814,18.7227
22815,18.8731
22816,18.6414
22817,18.7163
22818,18.5923
22819,18.8299
22820,18.7756
22821,18.9084
22822,18.7398
22823,18.7363
22824,18.9055
22825,18.6232
22826,18.7179
22827,18.7742
22828,18.8272
22829,18.8283
22830,18.6515
22831,18.7597
22832,18.8405
22833,18.767
22834,18.9125
22835,18.6722
22836,18.7044
22837,18.7316
22838,18.8227
22839,18.7938
22840,18.823
22841,18.7552
22842,18.6817
22843,18.634
22844,18.599
22845,18.7184
22846,18.7995
22847,18.8452
22848,18.651
22849,18.7896
22850,18.7191
22851,18.6931
22852,18.6436
22853,18.6125
22854,18.9759
22855,18.7168
22856,18.9085
22857,18.7523
22858,18.8044
22859,18.7152
22860,18.7485
22861,18.7344
22862,18.7306
22863,18.6882
22864,18.7062
22865,18.7673
22866,18.7319
22867,18.6729
22868,18.6976
22869,18.8142
22870,18.7511
22871,18.8479
22872,18.6777
22873,18.8706
22874,18.7416
22875,18.7873
22876,18.7396
22877,18.6901
22878,18.5116
22879,18.6081
22880,18.6938
22881,18.6709
22882,18.7104
22883,18.8227
22884,18.7632
22885,18.8334
22886,18.8924
22887,18.7356
22888,18.6361
22889,18.647
22890,18.598
22891,18.724
22892,18.8254
22893,18.8155
22894,18.7511
22895,18.749
22896,18.8791
22897,18.7615
22898,18.7663
22899,18.5903
22900,18.8112
22901,18.8171
22902,18.7669
22903,18.634
22904,18.772
22905,18.704
22906,18.6909
22907,18.7779
22908,18.6983
22909,18.7507
22910,18.888
22911,18.7532
22912,18.7872
22913,18.6703
22914,18.6972
22915,18.6143
22916,18.9032
22917,18.8736
22918,18.5617
22919,18.9003
22920,18.7206
22921,18.8408
22922,18.7287
22923,18.7036
22924,18.7335
22925,18.7505
22926,18.878
22927,18.7687
22928,18.8347
22929,18.6364
22930,18.7769
22931,18.9105
22932,18.71
22933,18.7001
22934,18.8031
22935,18.8305
22936,18.6347
22937,18.922
22938,18.8522
22939,18.6674
22940,18.8529
22941,18.8177
22942,18.7256
22943,18.6415
22944,18.668
22945,18.7434
22946,18.6798
22947,18.6292
22948,18.7364
22949,18.7653
22950,18.7217
22951,18.9034
22952,18.6921
22953,18.8864
22954,18.8047
22955,18.7407
22956,18.7367
22957,18.6767
22958,18.8567
22959,18.7461
22960,18.8178
22961,18.5653
22962,18.8368
22963,18.8506
22964,18.7751
22965,18.7614
22966,18.5738
22967,18.706
22968,18.6647
22969,18.7404
22970,18.7707
22971,18.5779
22972,18.826
22973,18.8363
22974,18.7185
22975,18.6011
22976,18.7059
22977,18.7212
22978,18.8391
22979,18.6518
22980,18.6168
22981,18.8046
22982,18.7532
22983,18.7871
22984,18.7311
22985,18.751
22986,18.8172
22987,18.7902
22988,18.6444
22989,18.7875
22990,18.7976
22991,18.69
22992,18.9446
22993,18.821
22994,18.823
22995,18.816
22996,18.7297
22997,18.7444
22998,18.7942
22999,18.6946
23000,18.7183
23001,18.8419
23002,18.6559
23003,18.8211
23004,18.8077
23005,18.7145
23006,18.7902
23007,18.7291
23008,18.7459
23009,18.7433
23010,18.6294
23011,18.8223
23012,18.8236
23013,18.7329
23014,18.8153
23015,18.8387
23016,18.7844
23017,18.7474
23018,18.8027
23019,18.7918
23020,18.7792
23021,18.7347
23022,18.7233
23023,18.7415
23024,18.6784
23025,18.683
23026,18.8073
23027,18.7255
23028,18.7681
23029,18.5492
23030,18.5601
23031,18.7438
23032,18.653
23033,18.6756
23034,18.7632
23035,18.8005
23036,18.7913
23037,18.8724
23038,18.6203
23039,18.7698
23040,18.6922
23041,18.642
23042,18.5463
23043,18.5466
23044,18.794
23045,18.7138
23046,18.8463
23047,18.7555
23048,18.6982
23049,18.6816
23050,18.6913
23051,18.7393
23052,18.7042
23053,18.7984
23054,18.7495
23055,18.7752
23056,18.6241
23057,18.8044
23058,18.7877
23059,18.7735
23060,18.7118
23061,18.7626
23062,18.6836
23063,18.7574
23064,18.6193
23065,18.8889
23066,18.8162
23067,18.793
23068,18.6993
23069,18.8378
23070,18.751
23071,18.6591
23072,18.8302
23073,18.8002
23074,18.8405
23075,18.7734
23076,18.8445
23077,18.8916
23078,18.7798
23079,18.6857
23080,18.829
23081,18.6222
23082,18.8668
23083,18.7571
23084,18.6529
23085,18.7585
23086,18.5949
23087,18.7394
23088,18.6025
23089,18.6191
23090,18.7597
23091,18.8042
23092,18.7201
23093,18.7227
23094,18.658
23095,18.751
23096,18.564
23097,18.8206
23098,18.7469
23099,18.6747
23100,18.7501
23101,18.7417
23102,18.8696
23103,18.7815
23104,18.7289
23105,18.8779
23106,18.7192
23107,18.6715
23108,18.7907
23109,18.7272
23110,18.7514
23111,18.6386
23112,18.7699
23113,18.6998
23114,18.8256
23115,18.6617
23116,18.7891
23117,18.6713
23118,18.9402
23119,18.8408
23120,18.819
23121,18.787
23122,18.7649
23123,18.6323
23124,18.8262
23125,18.6042
23126,18.6616
23127,18.9079
23128,18.8938
23129,18.7059
23130,18.6432
23131,18.6544
23132,18.6592
23133,18.6126
23134,18.7622
23135,18.6841
23136,18.6815
23137,18.7748
23138,18.6466
23139,18.6875
23140,18.7436
23141,18.6733
23142,18.7566
23143,18.7084
23144,18.7845
23145,18.7237
23146,18.8044
23147,18.7226
23148,18.8092
23149,18.7782
23150,18.7611
23151,18.6827
23152,18.8534
23153,18.8516
23154,18.7472
23155,18.6534
23156,18.8269
23157,18.6332
23158,18.7504
23159,18.6859
23160,18.8324
23161,18.7276
23162,18.6194
23163,18.6378
23164,18.7549
23165,18.5597
23166,18.7609
23167,18.829
23168,18.8666
23169,18.8184
23170,18.7398
23171,18.8419
23172,18.8361
23173,18.8241
23174,18.7713
23175,18.7842
23176,18.6781
23177,18.7577
23178,18.6886
23179,18.7553
23180,18.7047
23181,18.8795
23182,18.6445
23183,18.8326
23184,18.8552
23185,18.7978
23186,18.8907
23187,18.6172
23188,18.7375
23189,18.6432
23190,18.7078
23191,18.7955
23192,18.7458
23193,18.8071
23194,18.6707
23195,18.7774
23196,18.6878
23197,18.8085
23198,18.786
23199,18.6175
23200,18.7982
23201,18.6665
23202,18.6232
23203,18.7756
23204,18.8754
23205,18.7495
23206,18.8712
23207,18.6814
23208,18.7329
23209,18.627
23210,18.5237
23211,18.9056
23212,18.7288
23213,18.727
23214,18.7652
23215,18.698
23216,18.7006
23217,18.6517
23218,18.8195
23219,18.6691
23220,18.5761
23221,18.7088
23222,18.7116
23223,18.8338
23224,18.7231
23225,18.7217
23226,18.5756
23227,18.928
23228,18.6539
23229,18.8934
23230,18.8336
23231,18.6194
23232,18.7119
23233,18.6096
23234,18.6219
23235,18.7443
23236,18.6963
23237,18.8509
23238,18.6425
23239,18.7435
23240,18.8529
23241,18.8394
23242,18.9818
23243,18.696
23244,18.8625
23245,18.9183
23246,18.939
23247,18.8067
23248,18.8519
23249,18.8337
23250,18.8692
23251,18.6711
23252,18.7609
23253,18.6994
23254,18.759
23255,18.6749
23256,18.7754
23257,18.7976
23258,18.5904
23259,18.834
23260,18.753
23261,18.6107
23262,18.7679
23263,18.9033
23264,18.7411
23265,18.703
23266,18.7939
23267,18.7494
23268,18.8085
23269,18.7167
23270,18.7005
23271,18.8622
23272,18.6503
23273,18.752
23274,18.6779
23275,18.8037
23276,18.8688
23277,18.787
23278,18.7815
23279,18.551
23280,18.7007
23281,18.8182
23282,18.755
23283,18.7376
23284,18.9487
23285,18.6214
23286,18.7775
23287,18.6594
23288,18.7563
23289,18.7053
23290,18.6617
23291,18.8208
23292,18.8196
23293,18.7751
23294,18.8166
23295,18.7656
23296,18.8264
23297,18.7374
23298,18.635
23299,18.7007
23300,18.9082
23301,18.6811
23302,18.8117
23303,18.6123
23304,18.7771
23305,18.6103
23306,18.7292
23307,18.8095
23308,18.7322
23309,18.5886
23310,18.8083
23311,18.6107
23312,18.8224
23313,18.7521
23314,18.7204
23315,18.8377
23316,18.7151
23317,18.7776
23318,18.7083
23319,18.6559
23320,18.7774
23321,18.7243
23322,18.7379
23323,18.8933
23324,18.6549
23325,18.8744
23326,18.6949
23327,18.787
23328,18.6861
23329,18.9129
23330,18.7662
23331,18.6962
23332,18.6981
23333,18.7424
23334,18.8398
23335,18.7276
23336,18.7416
23337,18.8138
23338,18.9534
23339,18.5678
23340,18.6554
23341,18.7309
23342,19.0147
23343,18.8662
23344,18.6931
23345,18.66
23346,18.8427
23347,18.6377
23348,18.7855
23349,18.6392
23350,18.9296
23351,18.5152
23352,18.7864
23353,18.7542
23354,18.7777
23355,18.6876
23356,18.7308
23357,18.5605
23358,18.7526
23359,18.9739
23360,18.7325
23361,18.6361
23362,18.7229
23363,18.7419
23364,18.7252
23365,18.7366
23366,18.6098
23367,18.7506
23368,18.5685
23369,18.8521
23370,18.7426
23371,18.8868
23372,18.6911
23373,18.7277
23374,18.7564
23375,18.8183
23376,18.7352
23377,18.7261
23378,18.802
23379,18.7573
23380,18.7523
23381,18.8228
23382,18.6922
23383,18.7464
23384,18.7778
23385,18.7649
23386,18.6954
23387,18.9703
23388,18.6498
23389,18.7118
23390,18.6098
23391,18.8031
23392,18.7052
23393,18.7187
23394,18.7243
23395,18.7422
23396,18.6878
23397,18.7216
23398,18.8208
23399,18.6269
23400,18.7684
23401,18.5679
23402,18.7648
23403,18.7758
23404,18.7634
23405,18.7377
23406,18.7961
23407,18.8029
23408,18.5852
23409,18.6548
23410,18.7556
23411,18.6813
23412,18.8278
23413,18.6878
23414,18.7527
23415,18.6518
23416,18.8479
23417,18.6537
23418,18.9566
23419,18.8112
23420,18.7476
23421,18.8245
23422,18.7023
23423,18.7092
23424,18.605
23425,18.7046
23426,18.839
23427,18.7326
23428,18.9085
23429,18.6859
23430,18.8506
23431,18.7226
23432,18.9178
23433,18.7476
23434,18.8172
23435,18.663
23436,18.6352
23437,18.7829
23438,18.7317
23439,18.7072
23440,18.5428
23441,18.7549
23442,18.5723
23443,18.7736
23444,18.671
23445,18.8397
23446,18.7064
23447,18.7615
23448,18.8264
23449,18.7543
23450,18.7125
23451,18.8966
23452,18.7183
23453,18.7825
23454,18.7466
23455,18.7172
23456,18.859
23457,18.7682
23458,18.7871
23459,18.6585
23460,18.6668
23461,18.7993
23462,18.6993
23463,18.7937
23464,18.7229
23465,18.7396
23466,18.8048
23467,18.8086
23468,18.7981
23469,18.7412
23470,18.7439
23471,18.7267
23472,18.7428
23473,18.8134
23474,18.5966
23475,18.7763
23476,18.582
23477,18.7676
23478,18.7238
23479,18.7129
23480,18.9552
23481,18.7687
23482,18.824
23483,18.8435
23484,18.8233
23485,18.7297
23486,18.8066
23487,18.7805
23488,18.9251
23489,18.6024
23490,18.7766
23491,18.8897
23492,18.8351
23493,18.6677
